guid/image/axis,value
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0020/x,-9.403865
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0020/y,-1.506812
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0020/z,22.697313
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0022/x,-15.005209
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0022/y,-3.45507
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0022/z,36.007843
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0023/x,-6.460558
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0023/y,-2.510247
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0023/z,49.342796
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0026/x,-13.618855
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0026/y,-2.0842562
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0026/z,28.265768
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0027/x,-11.387831
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0027/y,-3.045373
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0027/z,35.49711
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0028/x,-10.44389
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0028/y,-1.8589919
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0028/z,26.096136
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0029/x,-9.934775
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0029/y,-3.7803643
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0029/z,48.07849
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0030/x,-9.925659
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0030/y,-3.484077
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0030/z,45.121876
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0031/x,-9.9055
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0031/y,-1.5923972
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0031/z,23.453907
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0032/x,-9.8132515
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0032/y,-1.7129021
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0032/z,25.018372
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0034/x,-9.749007
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0034/y,-1.2651312
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0034/z,19.426872
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0036/x,1.3047354
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0036/y,-0.9535849
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0036/z,12.804182
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0037/x,0.6631343
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0037/y,-0.7150765
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0037/z,12.162133
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0038/x,1.2942865
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0038/y,-0.7899603
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0038/z,12.0652
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0039/x,0.4205227
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0039/y,-1.0028528
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0039/z,12.235356
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0040/x,1.241916
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0040/y,-0.48873088
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0040/z,8.939129
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0041/x,1.2184031
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0041/y,-0.41978577
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0041/z,8.110468
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0042/x,1.4491678
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0042/y,-0.35462227
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0042/z,7.9828997
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0043/x,0.7913463
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0043/y,-0.20478772
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0043/z,7.9671617
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0044/x,-0.43856716
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0044/y,-0.40787905
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0044/z,7.339885
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0045/x,0.4147051
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0045/y,-0.43525195
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0045/z,8.910825
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0046/x,0.50072587
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0046/y,-0.83783585
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0046/z,12.397292
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0047/x,0.501915
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0047/y,-0.8327156
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0047/z,12.458932
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0048/x,0.20878914
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0048/y,-0.9852308
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0048/z,12.3983
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0049/x,0.76735973
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0049/y,-0.8161456
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0049/z,14.052265
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0050/x,0.07388045
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0050/y,-0.7890142
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0050/z,11.123624
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0051/x,0.25110358
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0051/y,-0.42617694
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0051/z,7.7903643
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0052/x,1.4005035
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0052/y,-0.4052119
747b48b8-ba5f-4ac8-bef2-47927f08ab60/0052/z,7.283974
7583e588-8240-44e4-8a16-eb462d64ea1b/0001/x,-0.18227991
7583e588-8240-44e4-8a16-eb462d64ea1b/0001/y,-1.8526608
7583e588-8240-44e4-8a16-eb462d64ea1b/0001/z,23.50034
7583e588-8240-44e4-8a16-eb462d64ea1b/0003/x,-0.9418313
7583e588-8240-44e4-8a16-eb462d64ea1b/0003/y,-0.9976447
7583e588-8240-44e4-8a16-eb462d64ea1b/0003/z,18.143204
7583e588-8240-44e4-8a16-eb462d64ea1b/0004/x,-1.6604913
7583e588-8240-44e4-8a16-eb462d64ea1b/0004/y,-0.32459533
7583e588-8240-44e4-8a16-eb462d64ea1b/0004/z,15.365266
7583e588-8240-44e4-8a16-eb462d64ea1b/0005/x,-1.3356359
7583e588-8240-44e4-8a16-eb462d64ea1b/0005/y,-0.6535593
7583e588-8240-44e4-8a16-eb462d64ea1b/0005/z,11.998385
7583e588-8240-44e4-8a16-eb462d64ea1b/0006/x,-0.7608651
7583e588-8240-44e4-8a16-eb462d64ea1b/0006/y,-0.3979955
7583e588-8240-44e4-8a16-eb462d64ea1b/0006/z,8.331387
7583e588-8240-44e4-8a16-eb462d64ea1b/0007/x,-4.811864
7583e588-8240-44e4-8a16-eb462d64ea1b/0007/y,-0.027465196
7583e588-8240-44e4-8a16-eb462d64ea1b/0007/z,7.2807846
7583e588-8240-44e4-8a16-eb462d64ea1b/0008/x,-16.83859
7583e588-8240-44e4-8a16-eb462d64ea1b/0008/y,-2.9446254
7583e588-8240-44e4-8a16-eb462d64ea1b/0008/z,44.86105
7583e588-8240-44e4-8a16-eb462d64ea1b/0011/x,-17.888134
7583e588-8240-44e4-8a16-eb462d64ea1b/0011/y,-1.1760663
7583e588-8240-44e4-8a16-eb462d64ea1b/0011/z,21.280151
7583e588-8240-44e4-8a16-eb462d64ea1b/0012/x,-18.080502
7583e588-8240-44e4-8a16-eb462d64ea1b/0012/y,-1.5427872
7583e588-8240-44e4-8a16-eb462d64ea1b/0012/z,25.398226
7583e588-8240-44e4-8a16-eb462d64ea1b/0013/x,-17.75802
7583e588-8240-44e4-8a16-eb462d64ea1b/0013/y,-3.0507145
7583e588-8240-44e4-8a16-eb462d64ea1b/0013/z,43.855846
7583e588-8240-44e4-8a16-eb462d64ea1b/0014/x,-18.068619
7583e588-8240-44e4-8a16-eb462d64ea1b/0014/y,-1.0565779
7583e588-8240-44e4-8a16-eb462d64ea1b/0014/z,18.713352
7583e588-8240-44e4-8a16-eb462d64ea1b/0015/x,-17.720892
7583e588-8240-44e4-8a16-eb462d64ea1b/0015/y,-2.4911525
7583e588-8240-44e4-8a16-eb462d64ea1b/0015/z,37.04276
7583e588-8240-44e4-8a16-eb462d64ea1b/0017/x,-2.5082452
7583e588-8240-44e4-8a16-eb462d64ea1b/0017/y,-2.9155533
7583e588-8240-44e4-8a16-eb462d64ea1b/0017/z,38.14399
7583e588-8240-44e4-8a16-eb462d64ea1b/0018/x,-2.86927
7583e588-8240-44e4-8a16-eb462d64ea1b/0018/y,-3.7363882
7583e588-8240-44e4-8a16-eb462d64ea1b/0018/z,45.96139
7583e588-8240-44e4-8a16-eb462d64ea1b/0019/x,-12.552016
7583e588-8240-44e4-8a16-eb462d64ea1b/0019/y,-4.682977
7583e588-8240-44e4-8a16-eb462d64ea1b/0019/z,45.594334
7583e588-8240-44e4-8a16-eb462d64ea1b/0021/x,-12.770637
7583e588-8240-44e4-8a16-eb462d64ea1b/0021/y,-3.3641603
7583e588-8240-44e4-8a16-eb462d64ea1b/0021/z,33.130966
7583e588-8240-44e4-8a16-eb462d64ea1b/0023/x,0.13692033
7583e588-8240-44e4-8a16-eb462d64ea1b/0023/y,-4.873894
7583e588-8240-44e4-8a16-eb462d64ea1b/0023/z,49.393482
79eb9220-96c3-4502-a9e7-89f5f47230bc/0002/x,-9.098395
79eb9220-96c3-4502-a9e7-89f5f47230bc/0002/y,-4.522979
79eb9220-96c3-4502-a9e7-89f5f47230bc/0002/z,46.647053
79eb9220-96c3-4502-a9e7-89f5f47230bc/0003/x,-12.826938
79eb9220-96c3-4502-a9e7-89f5f47230bc/0003/y,-1.3293053
79eb9220-96c3-4502-a9e7-89f5f47230bc/0003/z,25.577642
79eb9220-96c3-4502-a9e7-89f5f47230bc/0004/x,14.910681
79eb9220-96c3-4502-a9e7-89f5f47230bc/0004/y,-2.0423949
79eb9220-96c3-4502-a9e7-89f5f47230bc/0004/z,34.90525
79eb9220-96c3-4502-a9e7-89f5f47230bc/0006/x,-3.1439934
79eb9220-96c3-4502-a9e7-89f5f47230bc/0006/y,-0.60289365
79eb9220-96c3-4502-a9e7-89f5f47230bc/0006/z,8.591839
79eb9220-96c3-4502-a9e7-89f5f47230bc/0007/x,6.3543572
79eb9220-96c3-4502-a9e7-89f5f47230bc/0007/y,-0.070574515
79eb9220-96c3-4502-a9e7-89f5f47230bc/0007/z,5.806944
79eb9220-96c3-4502-a9e7-89f5f47230bc/0009/x,-0.3125793
79eb9220-96c3-4502-a9e7-89f5f47230bc/0009/y,-0.7089574
79eb9220-96c3-4502-a9e7-89f5f47230bc/0009/z,12.436566
79eb9220-96c3-4502-a9e7-89f5f47230bc/0010/x,-0.17083147
79eb9220-96c3-4502-a9e7-89f5f47230bc/0010/y,-0.23464453
79eb9220-96c3-4502-a9e7-89f5f47230bc/0010/z,7.449966
79eb9220-96c3-4502-a9e7-89f5f47230bc/0011/x,-0.15422744
79eb9220-96c3-4502-a9e7-89f5f47230bc/0011/y,-0.20417994
79eb9220-96c3-4502-a9e7-89f5f47230bc/0011/z,8.258245
79eb9220-96c3-4502-a9e7-89f5f47230bc/0012/x,-0.17969507
79eb9220-96c3-4502-a9e7-89f5f47230bc/0012/y,-0.854058
79eb9220-96c3-4502-a9e7-89f5f47230bc/0012/z,15.091989
79eb9220-96c3-4502-a9e7-89f5f47230bc/0013/x,0.7966692
79eb9220-96c3-4502-a9e7-89f5f47230bc/0013/y,-2.158093
79eb9220-96c3-4502-a9e7-89f5f47230bc/0013/z,28.232754
79eb9220-96c3-4502-a9e7-89f5f47230bc/0014/x,0.4082159
79eb9220-96c3-4502-a9e7-89f5f47230bc/0014/y,-2.2026184
79eb9220-96c3-4502-a9e7-89f5f47230bc/0014/z,44.941235
79eb9220-96c3-4502-a9e7-89f5f47230bc/0016/x,18.865072
79eb9220-96c3-4502-a9e7-89f5f47230bc/0016/y,-3.3578174
79eb9220-96c3-4502-a9e7-89f5f47230bc/0016/z,30.830605
79eb9220-96c3-4502-a9e7-89f5f47230bc/0017/x,13.67676
79eb9220-96c3-4502-a9e7-89f5f47230bc/0017/y,-2.8284135
79eb9220-96c3-4502-a9e7-89f5f47230bc/0017/z,28.847588
79eb9220-96c3-4502-a9e7-89f5f47230bc/0018/x,12.217388
79eb9220-96c3-4502-a9e7-89f5f47230bc/0018/y,-2.6929054
79eb9220-96c3-4502-a9e7-89f5f47230bc/0018/z,27.78715
79eb9220-96c3-4502-a9e7-89f5f47230bc/0019/x,12.218479
79eb9220-96c3-4502-a9e7-89f5f47230bc/0019/y,-2.6731508
79eb9220-96c3-4502-a9e7-89f5f47230bc/0019/z,27.788603
79eb9220-96c3-4502-a9e7-89f5f47230bc/0020/x,12.16328
79eb9220-96c3-4502-a9e7-89f5f47230bc/0020/y,-1.3850465
79eb9220-96c3-4502-a9e7-89f5f47230bc/0020/z,17.23709
79eb9220-96c3-4502-a9e7-89f5f47230bc/0021/x,-6.197229
79eb9220-96c3-4502-a9e7-89f5f47230bc/0021/y,-2.0561182
79eb9220-96c3-4502-a9e7-89f5f47230bc/0021/z,35.146427
79eb9220-96c3-4502-a9e7-89f5f47230bc/0022/x,-14.484943
79eb9220-96c3-4502-a9e7-89f5f47230bc/0022/y,-0.81427175
79eb9220-96c3-4502-a9e7-89f5f47230bc/0022/z,28.102812
79eb9220-96c3-4502-a9e7-89f5f47230bc/0023/x,-13.811375
79eb9220-96c3-4502-a9e7-89f5f47230bc/0023/y,-0.9770479
79eb9220-96c3-4502-a9e7-89f5f47230bc/0023/z,22.950344
79eb9220-96c3-4502-a9e7-89f5f47230bc/0025/x,-10.368911
79eb9220-96c3-4502-a9e7-89f5f47230bc/0025/y,-2.293434
79eb9220-96c3-4502-a9e7-89f5f47230bc/0025/z,35.668015
79eb9220-96c3-4502-a9e7-89f5f47230bc/0028/x,-6.094024
79eb9220-96c3-4502-a9e7-89f5f47230bc/0028/y,-3.2949
79eb9220-96c3-4502-a9e7-89f5f47230bc/0028/z,34.117172
79eb9220-96c3-4502-a9e7-89f5f47230bc/0029/x,-4.509265
79eb9220-96c3-4502-a9e7-89f5f47230bc/0029/y,-2.263219
79eb9220-96c3-4502-a9e7-89f5f47230bc/0029/z,29.269667
79eb9220-96c3-4502-a9e7-89f5f47230bc/0031/x,-11.581185
79eb9220-96c3-4502-a9e7-89f5f47230bc/0031/y,-2.5985646
79eb9220-96c3-4502-a9e7-89f5f47230bc/0031/z,41.334892
79eb9220-96c3-4502-a9e7-89f5f47230bc/0033/x,5.4663286
79eb9220-96c3-4502-a9e7-89f5f47230bc/0033/y,-0.8427965
79eb9220-96c3-4502-a9e7-89f5f47230bc/0033/z,15.780252
79eb9220-96c3-4502-a9e7-89f5f47230bc/0034/x,5.7532735
79eb9220-96c3-4502-a9e7-89f5f47230bc/0034/y,-0.46841854
79eb9220-96c3-4502-a9e7-89f5f47230bc/0034/z,12.011441
79eb9220-96c3-4502-a9e7-89f5f47230bc/0037/x,-9.639774
79eb9220-96c3-4502-a9e7-89f5f47230bc/0037/y,-0.1908721
79eb9220-96c3-4502-a9e7-89f5f47230bc/0037/z,8.112245
79eb9220-96c3-4502-a9e7-89f5f47230bc/0039/x,-0.39351225
79eb9220-96c3-4502-a9e7-89f5f47230bc/0039/y,-3.167276
79eb9220-96c3-4502-a9e7-89f5f47230bc/0039/z,44.78005
79eb9220-96c3-4502-a9e7-89f5f47230bc/0040/x,13.262667
79eb9220-96c3-4502-a9e7-89f5f47230bc/0040/y,-1.1741357
79eb9220-96c3-4502-a9e7-89f5f47230bc/0040/z,17.827988
79eb9220-96c3-4502-a9e7-89f5f47230bc/0041/x,-26.396769
79eb9220-96c3-4502-a9e7-89f5f47230bc/0041/y,-1.4924029
79eb9220-96c3-4502-a9e7-89f5f47230bc/0041/z,29.959864
7b934b5a-2a0d-46be-b214-ea536a950bb1/0000/x,0.62873644
7b934b5a-2a0d-46be-b214-ea536a950bb1/0000/y,-0.33368248
7b934b5a-2a0d-46be-b214-ea536a950bb1/0000/z,6.6509786
7b934b5a-2a0d-46be-b214-ea536a950bb1/0001/x,0.1350897
7b934b5a-2a0d-46be-b214-ea536a950bb1/0001/y,-0.415225
7b934b5a-2a0d-46be-b214-ea536a950bb1/0001/z,6.6563363
7b934b5a-2a0d-46be-b214-ea536a950bb1/0002/x,0.10647851
7b934b5a-2a0d-46be-b214-ea536a950bb1/0002/y,-0.25946638
7b934b5a-2a0d-46be-b214-ea536a950bb1/0002/z,6.7572227
7b934b5a-2a0d-46be-b214-ea536a950bb1/0003/x,-0.40666315
7b934b5a-2a0d-46be-b214-ea536a950bb1/0003/y,-0.47625756
7b934b5a-2a0d-46be-b214-ea536a950bb1/0003/z,8.405374
7b934b5a-2a0d-46be-b214-ea536a950bb1/0004/x,-0.2837593
7b934b5a-2a0d-46be-b214-ea536a950bb1/0004/y,-0.6348196
7b934b5a-2a0d-46be-b214-ea536a950bb1/0004/z,10.945125
7b934b5a-2a0d-46be-b214-ea536a950bb1/0005/x,4.5092096
7b934b5a-2a0d-46be-b214-ea536a950bb1/0005/y,-0.53622943
7b934b5a-2a0d-46be-b214-ea536a950bb1/0005/z,12.507971
7b934b5a-2a0d-46be-b214-ea536a950bb1/0006/x,-5.3258514
7b934b5a-2a0d-46be-b214-ea536a950bb1/0006/y,-2.26471
7b934b5a-2a0d-46be-b214-ea536a950bb1/0006/z,31.524618
7b934b5a-2a0d-46be-b214-ea536a950bb1/0007/x,-0.42139488
7b934b5a-2a0d-46be-b214-ea536a950bb1/0007/y,-2.6234972
7b934b5a-2a0d-46be-b214-ea536a950bb1/0007/z,39.54528
7b934b5a-2a0d-46be-b214-ea536a950bb1/0010/x,6.8548236
7b934b5a-2a0d-46be-b214-ea536a950bb1/0010/y,-0.6914218
7b934b5a-2a0d-46be-b214-ea536a950bb1/0010/z,15.057219
7b934b5a-2a0d-46be-b214-ea536a950bb1/0011/x,0.13302356
7b934b5a-2a0d-46be-b214-ea536a950bb1/0011/y,-2.7388
7b934b5a-2a0d-46be-b214-ea536a950bb1/0011/z,27.78063
7b934b5a-2a0d-46be-b214-ea536a950bb1/0013/x,-7.6564407
7b934b5a-2a0d-46be-b214-ea536a950bb1/0013/y,-7.3004365
7b934b5a-2a0d-46be-b214-ea536a950bb1/0013/z,46.901142
7b934b5a-2a0d-46be-b214-ea536a950bb1/0014/x,-6.1991916
7b934b5a-2a0d-46be-b214-ea536a950bb1/0014/y,0.3352716
7b934b5a-2a0d-46be-b214-ea536a950bb1/0014/z,21.600618
7b934b5a-2a0d-46be-b214-ea536a950bb1/0015/x,2.9999876
7b934b5a-2a0d-46be-b214-ea536a950bb1/0015/y,-2.6937063
7b934b5a-2a0d-46be-b214-ea536a950bb1/0015/z,46.686867
7b934b5a-2a0d-46be-b214-ea536a950bb1/0016/x,10.173044
7b934b5a-2a0d-46be-b214-ea536a950bb1/0016/y,-2.0231526
7b934b5a-2a0d-46be-b214-ea536a950bb1/0016/z,17.218557
7b934b5a-2a0d-46be-b214-ea536a950bb1/0018/x,-11.4345875
7b934b5a-2a0d-46be-b214-ea536a950bb1/0018/y,-2.9958346
7b934b5a-2a0d-46be-b214-ea536a950bb1/0018/z,41.832058
7b934b5a-2a0d-46be-b214-ea536a950bb1/0019/x,-10.185142
7b934b5a-2a0d-46be-b214-ea536a950bb1/0019/y,-0.79664683
7b934b5a-2a0d-46be-b214-ea536a950bb1/0019/z,18.320856
7b934b5a-2a0d-46be-b214-ea536a950bb1/0021/x,-7.5865307
7b934b5a-2a0d-46be-b214-ea536a950bb1/0021/y,-2.1222107
7b934b5a-2a0d-46be-b214-ea536a950bb1/0021/z,27.418186
7b934b5a-2a0d-46be-b214-ea536a950bb1/0024/x,-3.4011943
7b934b5a-2a0d-46be-b214-ea536a950bb1/0024/y,-4.2303224
7b934b5a-2a0d-46be-b214-ea536a950bb1/0024/z,31.610693
7b934b5a-2a0d-46be-b214-ea536a950bb1/0027/x,-1.483595
7b934b5a-2a0d-46be-b214-ea536a950bb1/0027/y,-2.8453686
7b934b5a-2a0d-46be-b214-ea536a950bb1/0027/z,35.49458
7b934b5a-2a0d-46be-b214-ea536a950bb1/0028/x,5.711716
7b934b5a-2a0d-46be-b214-ea536a950bb1/0028/y,-1.5448012
7b934b5a-2a0d-46be-b214-ea536a950bb1/0028/z,12.193936
7b934b5a-2a0d-46be-b214-ea536a950bb1/0029/x,-1.7835228
7b934b5a-2a0d-46be-b214-ea536a950bb1/0029/y,-1.6135427
7b934b5a-2a0d-46be-b214-ea536a950bb1/0029/z,24.282804
7b934b5a-2a0d-46be-b214-ea536a950bb1/0030/x,0.34139568
7b934b5a-2a0d-46be-b214-ea536a950bb1/0030/y,-2.6557176
7b934b5a-2a0d-46be-b214-ea536a950bb1/0030/z,45.810555
7b934b5a-2a0d-46be-b214-ea536a950bb1/0031/x,-9.771301
7b934b5a-2a0d-46be-b214-ea536a950bb1/0031/y,-0.4345438
7b934b5a-2a0d-46be-b214-ea536a950bb1/0031/z,11.377492
7b934b5a-2a0d-46be-b214-ea536a950bb1/0033/x,4.243079
7b934b5a-2a0d-46be-b214-ea536a950bb1/0033/y,-3.414434
7b934b5a-2a0d-46be-b214-ea536a950bb1/0033/z,44.20386
7b934b5a-2a0d-46be-b214-ea536a950bb1/0036/x,-2.9139345
7b934b5a-2a0d-46be-b214-ea536a950bb1/0036/y,-1.1350657
7b934b5a-2a0d-46be-b214-ea536a950bb1/0036/z,20.144062
7b934b5a-2a0d-46be-b214-ea536a950bb1/0037/x,-4.8549104
7b934b5a-2a0d-46be-b214-ea536a950bb1/0037/y,-0.24803117
7b934b5a-2a0d-46be-b214-ea536a950bb1/0037/z,12.6187105
7b934b5a-2a0d-46be-b214-ea536a950bb1/0040/x,2.1214912
7b934b5a-2a0d-46be-b214-ea536a950bb1/0040/y,-11.050447
7b934b5a-2a0d-46be-b214-ea536a950bb1/0040/z,47.997932
7b934b5a-2a0d-46be-b214-ea536a950bb1/0041/x,-16.582264
7b934b5a-2a0d-46be-b214-ea536a950bb1/0041/y,-3.258309
7b934b5a-2a0d-46be-b214-ea536a950bb1/0041/z,22.613956
7e2b7540-763e-47d9-b61f-88886b98ba51/0000/x,-15.715969
7e2b7540-763e-47d9-b61f-88886b98ba51/0000/y,0.056956947
7e2b7540-763e-47d9-b61f-88886b98ba51/0000/z,17.520948
7e2b7540-763e-47d9-b61f-88886b98ba51/0001/x,-7.476902
7e2b7540-763e-47d9-b61f-88886b98ba51/0001/y,-1.219813
7e2b7540-763e-47d9-b61f-88886b98ba51/0001/z,22.754175
7e2b7540-763e-47d9-b61f-88886b98ba51/0002/x,-21.437557
7e2b7540-763e-47d9-b61f-88886b98ba51/0002/y,-2.6137042
7e2b7540-763e-47d9-b61f-88886b98ba51/0002/z,42.712032
8023aa05-87e2-4ccd-9554-d67ff3500372/0000/x,0.54527444
8023aa05-87e2-4ccd-9554-d67ff3500372/0000/y,-0.070291854
8023aa05-87e2-4ccd-9554-d67ff3500372/0000/z,8.18233
8023aa05-87e2-4ccd-9554-d67ff3500372/0001/x,0.9550664
8023aa05-87e2-4ccd-9554-d67ff3500372/0001/y,-0.04489414
8023aa05-87e2-4ccd-9554-d67ff3500372/0001/z,7.5965233
8023aa05-87e2-4ccd-9554-d67ff3500372/0002/x,0.9020202
8023aa05-87e2-4ccd-9554-d67ff3500372/0002/y,-0.106488355
8023aa05-87e2-4ccd-9554-d67ff3500372/0002/z,8.254725
8023aa05-87e2-4ccd-9554-d67ff3500372/0003/x,6.667695
8023aa05-87e2-4ccd-9554-d67ff3500372/0003/y,-1.8370363
8023aa05-87e2-4ccd-9554-d67ff3500372/0003/z,31.910328
8023aa05-87e2-4ccd-9554-d67ff3500372/0004/x,1.1199504
8023aa05-87e2-4ccd-9554-d67ff3500372/0004/y,-2.2147574
8023aa05-87e2-4ccd-9554-d67ff3500372/0004/z,32.00583
8023aa05-87e2-4ccd-9554-d67ff3500372/0005/x,0.3007252
8023aa05-87e2-4ccd-9554-d67ff3500372/0005/y,-1.9923937
8023aa05-87e2-4ccd-9554-d67ff3500372/0005/z,28.378685
8023aa05-87e2-4ccd-9554-d67ff3500372/0006/x,0.14682019
8023aa05-87e2-4ccd-9554-d67ff3500372/0006/y,-1.5667623
8023aa05-87e2-4ccd-9554-d67ff3500372/0006/z,23.585913
8023aa05-87e2-4ccd-9554-d67ff3500372/0007/x,0.41522586
8023aa05-87e2-4ccd-9554-d67ff3500372/0007/y,-1.1411934
8023aa05-87e2-4ccd-9554-d67ff3500372/0007/z,18.719103
8023aa05-87e2-4ccd-9554-d67ff3500372/0008/x,0.83216333
8023aa05-87e2-4ccd-9554-d67ff3500372/0008/y,-0.21719992
8023aa05-87e2-4ccd-9554-d67ff3500372/0008/z,8.19178
8023aa05-87e2-4ccd-9554-d67ff3500372/0009/x,3.7185833
8023aa05-87e2-4ccd-9554-d67ff3500372/0009/y,-0.6209163
8023aa05-87e2-4ccd-9554-d67ff3500372/0009/z,14.830244
8023aa05-87e2-4ccd-9554-d67ff3500372/0010/x,4.0521517
8023aa05-87e2-4ccd-9554-d67ff3500372/0010/y,-0.22639748
8023aa05-87e2-4ccd-9554-d67ff3500372/0010/z,10.391088
8023aa05-87e2-4ccd-9554-d67ff3500372/0011/x,4.6941104
8023aa05-87e2-4ccd-9554-d67ff3500372/0011/y,0.45380697
8023aa05-87e2-4ccd-9554-d67ff3500372/0011/z,2.6845672
8023aa05-87e2-4ccd-9554-d67ff3500372/0012/x,-9.838744
8023aa05-87e2-4ccd-9554-d67ff3500372/0012/y,-3.7561815
8023aa05-87e2-4ccd-9554-d67ff3500372/0012/z,44.267582
8023aa05-87e2-4ccd-9554-d67ff3500372/0013/x,-4.4710875
8023aa05-87e2-4ccd-9554-d67ff3500372/0013/y,-3.1593945
8023aa05-87e2-4ccd-9554-d67ff3500372/0013/z,40.46341
8023aa05-87e2-4ccd-9554-d67ff3500372/0014/x,-11.072007
8023aa05-87e2-4ccd-9554-d67ff3500372/0014/y,-3.5510852
8023aa05-87e2-4ccd-9554-d67ff3500372/0014/z,40.860653
8023aa05-87e2-4ccd-9554-d67ff3500372/0016/x,0.89176923
8023aa05-87e2-4ccd-9554-d67ff3500372/0016/y,-0.71328837
8023aa05-87e2-4ccd-9554-d67ff3500372/0016/z,15.52639
8023aa05-87e2-4ccd-9554-d67ff3500372/0017/x,0.24121645
8023aa05-87e2-4ccd-9554-d67ff3500372/0017/y,-0.5429792
8023aa05-87e2-4ccd-9554-d67ff3500372/0017/z,11.371032
8023aa05-87e2-4ccd-9554-d67ff3500372/0018/x,0.5011582
8023aa05-87e2-4ccd-9554-d67ff3500372/0018/y,-0.3583046
